mp4,text,Arms and Ammunition,Arms and Ammunition_pred,Crime & Harmful acts to individuals and Society and Human Right Violation,Crime & Harmful acts to individuals and Society and Human Right Violation_pred,"Death, Injury or Military Conflict","Death, Injury or Military Conflict_pred",Hate Speech & Acts of aggression,Hate Speech & Acts of aggression_pred,"Obscenity and Profanity, including language, gestures, and explicitly gory, graphic or repulsive content intended to shock and disgust","Obscenity and Profanity, including language, gestures, and explicitly gory, graphic or repulsive content intended to shock and disgust_pred",Illegal Drugs/Tobacco/e-cigarettes/Vaping/Alcohol,Illegal Drugs/Tobacco/e-cigarettes/Vaping/Alcohol_pred
99779e4d-1ba8-5276-b04b-bf4f6a9978cc_3.mp4,"It's been on a slow natural progression, but if you watch the College World Series or the college baseball postseason, you saw a lot of guys that went last night. Yeah. The problem the MLB draft has, though, is the guys don't play right away. Yeah. And as long as that's the case, it's hard to get the general public excited. Whereas the NBA and NFL, if you're drafting a quarterback fifth overall, there's an expectation that he'll probably be starting at some point next year. And then we get to see what he's made of.
I mean, hell, we might like, for example, like the A's pick whoever he was, who was the A's? Who did the A's take? I saw like they had a top five pick. Like that guy will probably like disappear for years and then maybe it'll pop back up in three years if he's good or maybe it'll just disappear forever. Who'd they take? I don't know, mine won't load. Connor, who did the A's take? Was it Nicholas Kurtz?
He goes by Nicholas Kurtz. He might go by Nick.",False,False,False,False,False,False,False,False,False,False,False,False
7fbf9b1b-31cc-5580-a6bc-7bd56a226a3f_24.mp4,"The idea being to find the light and reflect it back inside. We're in the corridors, which we deliberately painted very black. People speak more quietly here and don't recognize people, so it's a mysterious sort of space.
The suite has a view on the Paseo de Garcia. I like the combination of materials. I like the big wooden table for working. It's a very attractive old piece of furniture, which makes a contrast. The parquet is in real oak.
We wanted something very natural. We protected it, but we didn't varnish it. You can see the bedside tables are all different.",False,False,False,False,False,False,False,False,False,False,False,False
c4ff7d45-46db-5654-b6f7-3a3d872e153d_1.mp4,"I had another dream last night. James Dean again? Yes, I can't seem to shake it. These things take time. I don't think I'll ever get over this one. It was too real. Why don't you tell me about it? I can't remember exactly how it started. But somehow, I got word that Jimmy wanted to see me. Then, in this dream, he was still alive?
No. He was already dead and buried. Go on. I found myself at this place. Like a sanitarium.",False,False,False,False,False,True,False,False,False,False,False,False
81643543-12b5-5e67-bbe7-b9d4075d379c_30.mp4,"Hey, Rach, are you okay? It's okay, it's okay. Hey, see this street? It's the Via de la Rosa. It's about 600 meters to the cave entrance. We're almost there, don't worry. Everything will be fine.
Rach? What have you got there? What? Oh, my God. I'm fine. It's nothing. Kevin? It's nothing. What? Well, what? Talk to me. Nothing. Are you feeling okay? Yes, I told you I'm fine. What the f*** is wrong with you? Nothing. It's just a scratch.
What do we do now? I don't know. I think we have to tell the others. What? Before it's too late. We have to tell them. No f***ing way. Listen, there's... No, just listen to me. I don't trust these guys, okay? These soldiers, they're gonna kill her.
This thing is contagious. You saw what happened at the asylum. She'll become violent soon. We have to do something or none of us is getting out of those caves alive. That's why we need to get her to a doctor now. She'll be fine. It's too dangerous. What are you gonna do? You're just gonna leave her here? Maybe. I don't know. Just like they left you?
Listen to me. You owe me, okay? I saved your a**. So you just shut up and do this for my friend. Okay, we're coming. Come on, we gotta go. Let's get the a** out of here, okay? Okay.
Rach, are you okay? Wait, just give her a minute, okay? Just give her a second. She'll be okay. Rach! Oh, my God. Rach. Rach. You okay? Oh, my God. Turn around. Fuck you. I said, turn around. No, listen, please. Please don't bite me. Please don't bite me.
Oh, my God. Kevin! Kevin, help! What the f*** is going on here? Move aside. Put it down! I said move aside. Put it down! No. You have three seconds, or I'll shoot both of you. Move aside! Move aside. Kevin! Listen to me. I'm sorry.
But I'm not going down to the camp with them! Take cover!
Come on. Take the helmets. Take the helmets. Come on. Quick. Okay. Okay. Come on. Take the helmets. Quick. Take the helmets. Okay. Okay. You got it? Yeah. What are you doing? Look at me. Are you good? Okay. You can do this.
Rach, hey, Rach, you okay? What? You're okay, right? Yeah, let's move on. You're okay, you're okay. Quick, Yela!
You got a better idea? Come on, let's get out of here. Let's go. I know the way. Let's go. Through here. Come on. Come on, guys. Come on, guys. Let's go. Reach. Reach, it'll be OK, OK? We'll get you to a doctor soon. Come on, Reach. Just keep going. Don't take your eyes off her. Everything's fine. If I was to keep going.
Where's the way, Fauzi? Where do we go now? I don't remember. Zachary, I need a minute. Rach? Hey. Hey. Rach? Rach? You all right? Rach? Hey. It's okay. Rachel? Look at me. Look at me.
Oh, my God. Oh, my God, Rachel. I'm afraid I'm gonna hurt you. Listen to me. Listen to me, okay? We're getting out of here. Okay? We're getting out of here. It's gonna be okay. Okay. Okay. I remember. Come on. I think this is the way. Come here. Come on. Your friend is dead. What? She just don't know it yet.
Omar. We are close. Don't worry. This way. Follow me. This is the sign they left here. And their kids. I know the way. This way, come. Oh, my God.
I'm coming. Let's go. Let's go. Okay",True,True,True,False,True,False,False,False,True,True,False,False
2856e10e-7572-5149-aa1e-7719ed57ec34_11.mp4,"As Anzio became a stalemate and the regular units dug in, the First Special Service Force stalked No Man's Land, clearing buildings, taking prisoners, ambushing patrols.
One night, six of us went out and we heard that there was a German patrol out there.",True,True,False,False,True,True,False,False,False,False,False,False
6a50a0e6-a0d4-551c-96df-248c7a4ac0f2_17.mp4,"Now you will feel the wrath of Sabaka, pretty one, as will your spying husband. Dog, this is what will happen to you if you dare to speak of this. Fire demon! Fire demon! Fire demon! Fire demon! Fire demon!
A.
Oh. Oh.",False,False,True,False,True,False,False,False,False,False,False,False
bc959a33-418f-5aae-8c96-aef96db6c492_8.mp4,"Captain Thompson reporting, sir. Thompson, yes. Yes, sir. I've got a new assignment for you. German tanks are expected now, and infantry there. You're to assemble a four-man squad, going quick and quiet, and dammit, man, the whole bloody thing rests on your shoulders. In other words, don't cock it up.
What did he say, Captain? We're going out on red. When? Pull out tomorrow morning. Say, oh, six hundred hours. I need two more men. Oh, and... drawings? He'll do. Then, how about clock? This morning. Christ. Standing, then. I'll settle them outside command. You try to get us some transport.",False,False,False,False,False,True,False,False,False,True,False,False
3a02f6dd-f33b-55d3-9cce-bcb983ebafe8_23.mp4,"So, I hear you have your own show in the works. It's true. I try to keep it quiet, but you know how word gets around in our line of work. I'm very excited to see what the mind of Cicely will create for my visual enjoyment. I like to think I'm pushing boundaries.
creating something only I am capable of due to my unique purpose in life. Well, there was this period of time when I was with the local jam band, the Funky Sneakers. Yeah. My family growing up was very musical, so I learned how to play the piano and the saxophone. I never knew that about you. You seem artsy, yet so typical.
Allow me. You've been so good to me. At a time that I needed it, obviously. You know, I feel like everyone in my life was trying to control me.
Oliver, my husband. It's like they wanted control and to be right, then to be happy. You don't need them anymore, Noah. Not your husband, not Oliver. Whatever filament they gave you was only fleeting.
No, I am here to give you something eternal and permanent. True freedom. Well, I'm not sure what exactly you're talking about, but it sounds wonderful. I hope we can continue all of this.
I'm",True,False,True,False,True,False,False,False,True,False,True,False
dc6963ae-2b77-501d-8c69-a6769e949530_11.mp4,"That's my clams, my baby clams, and boy do they look good. Come on out, little buddies. Baby clams, they're fried with basil and garlic. Delicious. You wanna know why some chefs don't have eyelashes? Alright, these are my chili crabs, a little black bean paste, red chilies, lemongrass, coriander leaves, and crabs.
They look like my crab. I recognize them from this cheerful disposition. Oh, that's chili crab. Oh yeah, baby.
I mean, I must be getting the gringo heat. I mean, they promised me that my molars would melt when I eat this stuff, that my eyeballs would fog over, that I would soil myself begging and pleading in a high-pitched keening wail, the sound of a tortured wolverine in the distance. But does that happen? No. But I've also got prawns coming, too. Delicious.
Oh yes, in the Bronx. That's my grouper. Beef fried grouper with some chili sauce. Mmm, delicious. Oh yeah.",False,False,False,False,False,False,False,False,False,False,False,False
90a97196-d4e0-5805-9213-67a29b1b1f97_0.mp4,"Thanks for watching!
You understand what I'm saying. You're not crazy, are you? Can you tell me about Lee Jang-in?
I've never been crazy. I just wanted you to believe that I was crazy. Let me tell you a story about Lee Jang-hyun.
Can you tell me what happened to Lee Sang-hyun?",False,False,False,False,False,False,False,False,False,False,False,False
f9f8521a-66d2-5ebb-9d3e-8d2c8c24c87e_81.mp4,"And there's a goal from Sean Evans. That may be the one that is too much for the Iroquois to overcome. Any glimpse of goal they see, they're going to rip. Off of Vince, gets a fresh 30.
Miles can't handle that. Looked like a push. That did, but they're not going to get that call. And so you got Scott Campbell again, open net. And there's the goal for Curtis Dixon. So with a minute and one second left, rather than killing the time, Canada decides the goal is more important.
Ball stays with the Iroquois. Miles Thompson feeds it in front to Lyle and Vince with one more as if he needed one more in a game in which they now have him seeing 84 shots on goal. An exclamation point there as Canada wins the 2015 World Indoor Lacrosse Championships 12 to 8. The Canadians come away victorious.",False,False,False,False,False,False,False,False,False,False,False,False
37892db1-2a5e-59a4-a615-6f44b202805c_57.mp4,"Bridge Lane is excited about working together and giving your adaptations a new home. Best Rita. Naomi said you wanted to see me? Wow, you look amazing. And upset, what's going on?
You tell me. Is that true? Did you meet with Rita? You don't understand. Did you talk to her about making the films with Bridgeline? You struck a deal with Bridgeline so that you get to make your films no matter what. Are you really going to believe that after all the time we spent together? I didn't strike any deal with her.
That's not what Rita thinks. I don't care what Rita thinks. I only care what you think. You're just like everybody else.",False,False,False,False,False,False,False,False,False,False,False,False
2c9b41ad-b595-58f9-8338-516f3f65c1f5_40.mp4,"I'm so glad you came. Me too. I had a blast. Maybe you'd like to have a look around town with me tomorrow? Around town? Sure. That'd be great. I don't get her much now, but they've, uh... They've got these lovely little rowboats down by the river. Maybe we could... I would love to. Well, um...
Wrap up warm. It gets cold on the way there. It will. Andy! Andy, I've been waiting all day. Great timing, Ben, as always.",False,False,False,False,False,False,False,False,False,False,False,False
04f19b1b-4d05-551b-9ca9-7377851ca3ef_43.mp4,"Hello? Mitch? Hey, hey, hey. I need one more favor from you. What? If we're friends at all, can you come pick me up at the Robin Hood Motel? What are you doing? Okay, I don't even understand you. Mitch, I gotta go home. I'm sorry. Mitch, please. I need to go see... Sorry, Daryl. Mitch? Goodbye. Mitch?
So.",False,False,False,False,False,False,False,False,False,False,False,False
b564f2d4-f4d7-55e7-a0ab-fc677c6aa697_41.mp4,"It's your move.
You can take me.",False,False,False,False,False,False,False,False,False,False,False,False
60189b85-29da-52f7-8a3a-b97e0e8816e0_31.mp4,"I won't say yes and I won't say no I let your poor hearts pound But you smile at me and around I go on the merry-go-round
You build us up till the sky seems low, then plop, we hit the ground. But you hold our hand and around we go on the merry-go-round. When a friend says to me, where the heck are you bound? What the deuce can I say? Just around and around and around.
You won't say leave and you won't say hope. I tried to get a wife, but she kissed me once and around I go. Unmarried, no runaround.",False,False,False,False,False,False,False,False,False,False,False,False
b067781e-a18c-57dd-9587-978837b5e668_38.mp4,"All right, see you here. Hey, Mom, I gotta go look for Zach. Can you just stay here in case he comes back? Yeah, of course. Thank you. Zach! Caleb, hey. Any word? I can't believe he did this. I don't want you to worry, OK? He was so happy when he left today. He can't be far, I'm telling you. I think I know where he might be. Let's start down by the water.
Zach! Did you see him with the other kids? No, they had all left and he was gone already. Zach!",False,False,False,False,False,False,False,False,False,False,False,False
5af7725a-d321-5ac8-87ea-ed002a866bbc_11.mp4,"Oh! Creed! Why are you no longer in my family? My heart sings. I guess I'll just be here. Sit. Continue being Chris Walk. Wishing. Dreaming.
You know. I'm sorry. My nuts. My nuts. Wait. Maybe if I stick my private area in carbonite everything will be fine.
Man, where's the- Tommy with the bruise! Stay still, young fledgling. You may just be the last meal in this vampire's life. Ah! And I wanna taste and savor the fear in your salty, crimson discharge. Hey! That's cool and all, dudes. But hey, you wanna go into the bathroom of Tim, this friend of mine, and watch me have sex with my girlfriend? What?!
Whoa, yes! I can taste your words. What? I foul-mold the impregnate. Now taste the release of Razor McBleed. Who? Razor, you old knuckle knob. Say, what's with the wig? Who? What? Phil the Demon? Here? What is the meaning of this attack?
You don't like it? I think it makes me look, uh... I don't know, classy, I guess. Yeah, dude. Lose the wig. I happen to have a proposition for you, old friend. Well, I'm afraid you've caught me at a bad time, old friend. You see, I was just about to dine on my last meal you see here. The last because I've grown so sick of this mundane, vampiric lifestyle.
I mean, look at me! I'm in shambles! Miserable! I've turned myself into a damn Lestat cruise wannabe! He's sickin' me. Oh, for Pete's sake, well, fine! Finish your meal, but then, we'll talk. Sorrow... Hey! Wait a minute.
Don't you think that The Empire Strikes Back is the greatest love story ever told? Either that or, uh, Mel Gibson and Sophie Marcue in Braveheart. Ready? Die! Fag. AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
Sweet crimson nectar. How I will miss thee. Discard that bukiak and we'll have our talk, eh? Alright. Now, why would you want to go and kill yourself?
Damn it, Phil! Ever since my first evil wife, Queen Bethany, was taken from me by that no-good Nix-key, Depula, I've fallen into the most depressed of depressions. Ah, hmm. Word. Deliciously word.
Not only that, I just found out that Steve Barry isn't even with Journey anymore. I mean, there is no Journey without Steve Barry! Hmm.
Hmm. Sad. Yes. Very sad, you know. Yeah. Well, okay. I've got a proposition that will turn that frown upside down. Let's say, uh, you and me go and hit up a party this weekend, you know. There's sure to be some fresh man meat and whorish nubile bitches fun. We can, you know, tear shit up old school, you know.
Bah! All right, all right, now, just stop that, stop that. Now, come on, think of it, old man. I mean, it'll be just like old times, you and me, and the young adult scene, the more dancing and thrashing, and their blood just waiting to be drained. I mean, you like draining blood, don't you? Come on. And then all the tricks just waiting to be damaged and split with our massive otherworldly whangs! Look at that!
Oh, dammit, Phil! One night of simple pleasure cannot make up for an eternity without Steve Perry. And who will take care of me and my doltage? There, there, there, there. Now, listen to this. We're alone, aren't we? Okay.
I, me, Phil the Demon, mind you, happen to have it on good repute that Steve Perry will be getting back together with Journey in the near future. Now, would you want to miss that? You wouldn't be joshing me now, would you, Philip? Now, would the Fillmeister Josh a friend such as you, Razor? I think not.
I believe you're right! My crumb! I will! I'll set aside all my years of anguish for this one night. Please, Phil, show me the way. You just gotta take the Steve's advice, brother man. Don't stop believin'. Yeah! I'll believe it!
Oh, sometimes I kill Phil",False,False,True,False,True,False,False,False,False,False,False,False
b1e4882f-f26e-5840-8b18-f004d2e9fb66_52.mp4,"They're everywhere. Right now, we can't see. It's their time. Chad, relax. I am here. It doesn't matter. Nothing does. I don't even know where we are. I don't either. I just want to get the fuck out of here.
Ow! They left us. Guess they were hawking goodbye. Wait, hold on, guys. When did we get dropped off here? Friday. Why? It says it's Sunday. That can't be right. That's impossible. Emma. Emma. Emma. Emma. Emma. Emma. Hello? Hello? Hello? Emma.",False,False,False,False,False,False,False,False,False,True,False,False
44799b55-e351-5605-9fdc-75fc12084e45_37.mp4,"Ray?
After a lifetime of service, he sits on his hands, while the lover of my life walks the earth as a monster.
I might have fucked up. But he can go fuck himself. Is she in there? Feasting. I think I'm desert.
Okay.
Tell him to make things right.
What now? Wait for them to get us? We can always try praying. Flick the coin. Heads, we pray. Tails.
So...
You know, I think we could have been something. I think we are something.",True,True,True,False,True,True,False,False,False,True,False,False
25ffc2c0-1df9-52a4-8a06-174a3f2ef008_30.mp4,"I made it! I wore this bracelet. My mother gave me this bracelet when I was like a teenager. Maybe I was 13. I decided I wanted her to be with me on the walk. And then I wore this ring. It has a symbol of life in it. I got this ring when I did a program, like a leadership program for women, Sacred Women Global Village.
rites of passage. A good friend, mentor, dance partner gave me these carry shells and at one time in ancient African practice carry shells were money and so I wanted to make sure that I brought that with me for like prosperity but also to have this symbol.
I think you should give me a hug. You made it. Oh my God! I'm almost at 20 miles. 1932. And my legs say... Yes, that's exactly what they say. Vava Vui. Or something similar to that.",False,False,False,False,False,True,False,False,False,False,False,False
3248ea16-4b5b-5176-9224-9748cc745f19_5.mp4,"I am really impressed with the fact that you said you plan your Christmas videos in summer. That's the only thing I'm stuck on right now. I need to do that. Actually, it's easy to predict what kind of video I'm going to make for Christmas, so even if I can do that, I think it's really great to make a few months' worth of plans in advance. Yeah, that's awesome. That is awesome, because especially when you have a lot of videos to make, a lot of things to do. And when you're your own boss and you make your own schedule, sometimes you get a little bit lazy.
It's not easy, right? Let me ask you something. Do you like spontaneous activities? Or do you like planning out your day and planning out events in the future? I actually like both. Let me ask you something. We're starting with Let me ask you something. I'll ask you a question. What kind of question are you asking?",False,False,False,False,False,False,False,False,False,False,False,False
9e59c2be-6eb9-5ebb-b05c-e4ab31c1a34d_8.mp4,"I probably check email on my smartphone more than 50 times a day and I would dare to say that I am checking the email app more than all the other apps on my phone combined. My wife and I work for ourselves and so I have a tremendous amount of communication. I probably check email on my smartphone more than 50 times a day.
Fifty times a day 하면 열 시간 정도 깨어 있는다고 한 시간에 다섯 번. 또 바쁘다 보면 더 많이 확인할 수도 있을 것 같은데 아무튼 오십 번 확인한다고 하니까 굉장히 크게 느껴지죠. That is a lot. I probably check my email on my smartphone more than fifty times a day. 아마도 하루에 오십 번 이상 확인할 거예요 라고 한 다음에 뭐라고 했죠?
And, I would dare to say that I'm checking the email app more than all the other apps on my phone combined. 그리고, I would dare to, 보통 dare 하면, 감히. It seems like it's more serious. 그쵸. You dare say that to me. 아니면, how dare you. 감히 어떻게 그런 말을. 이런 정도의 느낌인데요. I would dare to do something 하면, 심지어 이렇게까지도, I would go as far as to say. Yeah, I would say this.
I would dare to say that I am checking the email app more than all the other apps on my phone. If it's 50 times, it'd be hard to check the phone 50 more times that day. Unless you use your phone like all the time.
24-7 my wife and I work for ourselves and so I have a tremendous amount of communication
엄청난 굉장한 tremendous tremendous tremendous 이렇게 very를 가리키는 very와 비슷한 형태의 영어 표현들이 정말 많거든요 very popular 아니면 quite popular pretty popular really extremely popular 여기서도 tremendous amount a big amount 등등 원래 이런
When a relatively difficult word comes up, think about what kind of expressions you were using, and if you were using a big amount, large amount, it's a good practice to put it in there. You can just put tremendous in place of that. That's right. Take out the original word in the English sentence you know how to make and put it in there. Do it. I dare you.
My wife, I dare you. It's different. I just wanted to throw it in.
My wife and I work for ourselves. Work for ourselves. So I have a tremendous amount of communication. But communication to where?",False,False,False,False,False,False,False,False,False,False,False,False
46de4efa-f92d-501d-8a90-dd3f3ac2a017_56.mp4,"National d'Histoire Naturelle in Paris.
In December of the year 2005, Australia's Melbourne Aquarian paid $100,000 for the intact body of a 23-foot-long giant squid that had been preserved in a giant block of ice and that was caught by fishermen off the coast of New Zealand's South Island that very same year.
The number of giant squid specimens was close to 700 in 2011, and new ones are reported each year. Around 30 of these specimens are exhibited at museums and aquaria worldwide, the Centro",False,False,False,False,False,False,False,False,False,False,False,False
47875c5d-cc72-5366-bb7e-47ae46288420_20.mp4,"in order for us to get her back to health. It took about six months. So she was in pretty bad shape. Actually, all of my dogs have sort of rags to riches stories, and I guess the first dog that we want to talk about is Arrow Dynamic. Come on, Arrow. Get up. Let's go. Come on. Come on. Let's go. Good girl. How are you? And Arrow is a ten-and-a-half-year-old Australian Shepherd. She's a three-time national champion.
three-time world finalist, and two different times, Arrow has been the number one dog in the entire world, right? Good girl. Okay, go ahead and get down. All right, next, I think, probably Flash, because Flash is, without a doubt, our most entertaining and active and athletic dog on the team. And our most recent rescue, who's predominantly one of our performers, is a dog named Harley Davison. Seven homes in 17 months.
It's an amazing story about this dog, and to see him today after five months of training and working with him, it's incredible to see the progress he's made. Well, actually, I'm a little different than most",False,False,False,False,False,False,False,False,False,False,False,False
b518597b-3811-5a6e-8779-24b21cea23af_4.mp4,"The stories you see and hear on Tales of Tomorrow are about people who face strange and unexplainable problems. These stories are created by those whose curiosity about the future and about the universe around us is vivid and compelling. Many of the situations in which the characters find themselves may seem improbable, but are they impossible? Nobody really knows.
We do know that the universe that surrounds us is an enormous mystery. Our stories try to break through the barrier of life as we know it to discover in our imaginations what life beyond may be like.",False,False,False,False,False,False,False,False,False,False,False,False
df8cc8dd-5a60-5c70-8141-a443f4d0ea29_10.mp4,"Ring TJ Skips Monday. Get that replaced. Wednesday, ring Wayne. He's due in the afternoon. Friday, ring Mum. It's her birthday. Well, well, well. To what do I owe this pleasure?
You're fucking here. What a fucking miracle. I've rung you a thousand times. You do know that, didn't you? I've been busy. You better fucking not be mugging me off, mate. I don't fuck about, right? You know my warehouse is in darkness out there. I don't have to use you, you know that. I can get other people. There's a million other people who do what you do.",False,False,False,False,False,False,False,False,False,True,False,False
51c90251-bee9-53f4-85cb-5e75aa4e6086_28.mp4,"Can we stop for a second? I can barely breathe.
What's your name? Grant. Grant Morgan. You? Scarlett. Scarlett Winchester. Where are you from, Scarlett Winchester? New Orleans. Well, Mrs. Winchester, we're going to get you to that mission. Don't you worry for one second, okay? We're going to get that bullet out of you. Then you're going to give birth to whatever beautiful baby you're about to give birth to.
Yes. Good. You think it's a girl or a boy? I don't know. I'm betting it's a girl. What makes you so sure? Call it father's intuition. You're a father. Yes, ma'am. How many children do you have? Just the one. Beautiful baby girl.
It's okay. I'm not a leper or anything. We don't really do that where I come from. The South? Mm-hmm. It's fine. See? Tastes the same. I guess so.
That's kind of weird though, right? Yeah. I guess so. You know, you don't have much of a southern accent for somebody from New Orleans. That's because my father owned the plantation in New Orleans, but he also owned the factories up in Boston. He spent a lot of time up there. He liked the North. He said it was sophisticated.
always wanted me to marry a gentleman. I was supposed to marry a nice man. Then the war broke out and he headed south. He sent for me since he was worried we may never see each other again. What happened? When I got home
Confederate soldiers had hanged him in the front yard for being a Union sympathizer. Long story short, I don't want a Southern accent. Try to hide it as best I can. Did you fight? I did.",False,False,False,True,True,False,False,False,False,False,True,False
944bd052-dab4-5cff-9600-1a894c5d9034_16.mp4,"This building is through. I'm 33 years old, I've been here 33 years. The heating systems, it's not working. Girl, this don't make no sense. It actually needs to have some heat. Y'all see the floods in the building, the water, the pipes, them buses and everything like that.
When I moved into public housing, there was rigorous background checks. There were social workers who checked in on you. They no longer did any of that. They simply took people, threw them in. They said, if you want to live",False,False,False,False,False,False,False,False,False,False,False,False
3615f198-48bb-5cd3-97df-96fa7202f0ce_4.mp4,"national aerobatics champion. The first lady of aerobatics flies a German-built Extra 260, a plane specifically designed to execute the low-level maneuvers that have made Patty a champion and a crowd favorite.
I really love the sensation of aerobatics. I like being upside down, I like speed, I like energy. I enjoy the challenge of being able to put a machine through its paces. I do a lot of vertical maneuvers because my plane has such great vertical performance.
I like to do rolls and snap rolls going up. What I really enjoy is the precision maneuvers. I'm also a competition pilot and I like to combine the precision of competition with sort of the excitement and the free-flowing energy that you get at air shows.
Patty also appears with ace stunt pilot Sean Tucker in a You Judge for Yourself performance. Sean flies a modified Pitts S2S biplane in contrast to Patty's monoplane. His intense high-energy show contrasts with Patty's smooth, graceful performance. What we're doing, because we have such different styles and such different airplanes,
and he's a man and I'm a woman. We can, we capitalize on all those things and biplane against monoplane and go up and each do something that's very different and yet complimentary and yet still kind of, you know, spectacular in its own way. And he does a maneuver, then I do a maneuver and he does one and he flies real slow and I go by real fast and then we cap it off with the double gridding.",False,False,False,False,False,False,False,False,False,False,False,False
92d3d0bc-b908-5c1e-a7d9-a03496caf496_25.mp4,"♪
Do I have no children? Do I have no wealth?
Who would have thought that I would die for a woman who was proud of her chastity? You guys did a hundred and ten thousand good things today.
When you are separated from your children, you will become a disciple of the Buddha. Don't worry.
Father, you are the best! The ghost that took me away!
I didn't know who was going to carry the pillow, but I can't even carry a pillow properly. You guys are not sincere on purpose.
Aigoo, aigoo! Aunt. Yes? What kind of pillow did father have? Pillow? It was probably a palace pillow. Gabi will tell you in detail, so call him and ask him. No, you go with me. Yes, I understand.",False,False,False,False,False,True,False,False,False,False,False,False
8b981773-9435-52a8-aa09-ddcc9a599358_4.mp4,"What did Miss Simms have to say the other day? I know you spoke to her. Yeah, she basically just said that she thinks couple counseling's a good idea for us. Don't work, mate. I've done that. Been there, done it. Don't work. Well, look, I don't necessarily know if it's something that I would choose to do, but it ain't gonna do no harm.
And I think she just said she was sort of worried that I'm still trying not to upset Meghan with a lot of things and I should be more like myself. You know what I mean? Don't get it wrong. Yeah. In a relationship, you're going to have to compromise and you've got to be a little bit...
Just from an outside point of view, people just see it as, oh, cos Megan's a bit aggy sometimes, like, she's the nightmare one. But to be fair, we both need to go and sort ourselves out, because I did give her some grief sometimes. Mate, you're both mental. Yeah. You've both got massive issues with life in general. And I think you're both really well suited, to be fair. Yeah.",False,False,False,False,False,False,False,False,False,False,False,False
fea9af34-3a32-5513-9239-566dca242570_49.mp4,"Even Skyping is not enough, you know? And especially on these kind of, you know, cloudy and rainy and snowy day, I'm getting emotional about it, you know? I think it goes also with the fact that I'm tired and it's harder for me to deal with the emotions. And in fact, it's...
I think it's normal to miss your family when you're away.",False,False,False,False,False,True,False,False,False,False,False,False
1bbcc4c0-0e97-540f-91d9-78664f4ef5a5_36.mp4,"They sit down at the table, the two beautiful children, and the husband asks the wife, can you please pass some of that damn ham? And the little boy's ears light up. He can't believe what he's hearing. The kid says, whoa, Dad, right on. Hey, Mom, why don't you pass those fucking potatoes? Whoa, whoa, easy there. Fucking potatoes. That's good stuff.
Are you scared? No. It's not in my hands, is it? You were the bravest man I've ever met.
And I want to say thank you for being in my life. I know what you've done for me. I know. And I want to tell you that I love you.
There's a light shining on you, son. I know you're angry for all that you've been given, for all the things you've had to do. I know you're scared.
We're tested so that we can look through the eyes of God and see in ourselves what He sees.",False,False,False,False,False,False,False,False,False,True,False,False
020f4b06-dc1e-51b8-9a65-effb832482f5_2.mp4,"DJ and the Double Deuce Racing Team bought a new car on race night. DJ doesn't show up in a new car. Our new car shows up. Officials placed both cars in the lineup, giving DJ an unheard of advantage. The 43W is DJ's workplace. That guy? 43W is DJ's? Right. I don't see him, that he's supposed to be up that far, is he? He's supposed to be way in the back.
DJ attempts to place the new car in a better position during a heat race and is sent to the back. Then he crashes the new car during the feature. Big wreck happens right in front of me. A car comes up behind me and hits me right out of it. And goes on to grab the win. That car is fast. Yeah, I'm bad. I'm real bad.
DJ finally found his groove and won most heat and feature races, but he remains behind Ryan Hoffman. Ryan just snuck up, got into the lead. DJ's winning features every week. Great. But Ryan has finished in the top three in his feature and he's pulling away in the points.
At this point in time, DJ was getting all the publicity. He was everybody was talking about. And all of a sudden, a guy from out of town that nobody's heard about comes in.",False,False,False,False,False,True,False,False,False,False,False,False
bebb9462-ec45-5478-b1e0-623ebf1cc4e1_57.mp4,"dog barking
Susan Peterson? Yes. Am I early? No, you're right on time. Elizabeth, do you want to say hello to your new governess? Good morning, Elizabeth. You and I are going to be great friends.",False,False,False,False,False,False,False,False,False,False,False,False
